"DateTime","Joaquim Agostinho[en]","Connie Meijer[en]","Fabio Casartelli[en]","Manuel Sanroma[en]","Saúl Morales[en]","Nicole Reinhart[en]","Andrey Kivilev[en]","Alessio Galletti[en]","Isaac Gálvez[en]","Bruno Neves[en]","Wouter Weylandt[en]","Junior Heffernan[en]","Annefleur Kalvenhaar[en]","Antoine Demoitié[en]","Daan Myngheer[en]","Gijs Verdick[en]","Bahman Golbarnezhad[en]","Mike Hall (cyclist)[en]","Michael Goolaerts[en]","Robbert de Greef[en]","Bjorg Lambrecht[en]","Suleiman Kangangi[en]","Gino Mäder[en]","Antonio Martín[en]","Néstor Mora[en]","Hernán Patiño[en]","Ricardo Otxoa[en]","Lauri Aus[en]","Amy Gillett[en]","Frederiek Nolf[en]","Zinaida Stahurskaya[en]","Jure Robič[en]","Carla Swart[en]","Carly Hibberd[en]","Víctor Cabedo[en]","Iñaki Lejarreta[en]","Burry Stander[en]","Amy Dombroski[en]","Kristof Goddaert[en]","Kelly McGarry[en]","Michele Scarponi[en]","Jason Lowndes[en]","Desiet Kidane[en]"
"2017-01-27 00:00:00",7,3,30,1,5,1,12,1,4,0,37,0,4,4,3,2,9,19,1,0,2,0,0,1,0,0,0,4,2,1,2,14,3,0,1,2,7,0,1,38,8,1,0
"2017-01-28 00:00:00",7,3,23,2,3,8,4,0,6,2,20,3,31,7,7,2,10,12,0,0,1,0,0,1,0,0,0,3,5,2,2,9,3,0,1,1,8,0,1,61,15,0,0
"2017-01-29 00:00:00",1,0,19,1,3,1,0,1,2,1,6,4,9,4,2,2,10,14,1,0,2,0,0,1,0,1,0,2,6,2,0,13,3,0,2,1,7,0,3,80,9,0,0
"2017-01-30 00:00:00",4,2,33,1,0,3,4,2,5,2,21,3,5,5,6,2,10,18,0,0,1,0,0,1,1,1,0,1,8,2,1,11,4,0,1,0,7,0,2,72,5,0,0
"2017-01-31 00:00:00",7,0,19,2,0,7,8,3,7,1,12,2,3,3,2,5,5,22,0,0,0,0,0,7,2,0,0,4,7,1,2,7,1,0,2,0,3,0,2,74,6,0,0
"2017-02-01 00:00:00",9,1,28,1,4,5,6,2,7,3,13,4,6,4,4,1,14,26,1,0,0,0,0,2,0,0,0,3,2,0,0,5,4,0,0,0,5,0,1,332,4,1,0
"2017-02-02 00:00:00",3,2,23,1,0,5,7,1,0,1,14,1,4,3,2,2,10,31,1,0,0,0,0,2,1,0,0,5,4,0,3,8,4,0,1,0,9,0,1,357,9,1,0
"2017-02-03 00:00:00",3,1,25,0,0,4,3,1,1,1,7,2,0,3,1,2,15,20,0,0,1,0,0,4,2,0,0,2,4,1,2,3,2,0,1,0,6,0,6,138,10,2,0
"2017-02-04 00:00:00",6,1,33,1,0,4,7,2,7,2,9,2,3,3,2,2,17,13,1,0,2,0,0,4,0,1,0,7,1,0,0,9,1,0,0,0,5,0,1,59,7,0,0
"2017-02-05 00:00:00",2,3,17,2,2,3,4,1,3,1,16,1,3,7,3,0,11,12,0,0,0,0,0,3,1,0,0,1,2,4,3,4,4,0,0,3,5,0,3,63,6,1,0
"2017-02-06 00:00:00",7,2,21,1,2,9,8,0,7,0,13,6,5,6,4,3,15,18,1,0,2,0,0,1,2,0,0,8,13,0,1,7,8,0,1,1,2,0,3,61,7,0,0
"2017-02-07 00:00:00",7,1,24,0,1,10,6,1,0,1,9,1,2,16,4,2,10,7,0,0,1,0,0,1,2,1,0,9,7,0,2,5,3,0,2,1,7,0,5,52,8,1,0
"2017-02-08 00:00:00",5,1,19,2,2,8,10,2,6,1,18,2,2,7,4,2,13,18,0,0,0,0,0,1,0,2,0,2,3,1,1,6,5,0,1,2,7,0,3,52,7,3,0
"2017-02-09 00:00:00",10,4,38,1,1,4,12,2,2,1,13,3,5,6,3,2,16,18,0,0,0,0,3,3,0,2,0,0,6,1,1,7,4,0,2,3,7,0,3,49,10,0,0
"2017-02-10 00:00:00",4,0,31,1,1,6,4,3,9,0,21,2,4,6,3,1,13,21,2,0,0,0,1,5,4,2,0,3,2,2,1,16,4,0,0,0,8,0,4,42,11,0,0
"2017-02-11 00:00:00",5,0,15,5,3,8,8,2,4,3,10,2,3,5,4,5,16,15,1,0,0,0,0,5,3,0,0,3,2,1,1,7,2,0,0,1,5,0,12,60,7,0,0
"2017-02-12 00:00:00",7,2,29,1,3,8,5,4,6,2,14,2,5,4,5,3,16,17,0,0,0,0,0,3,0,1,0,2,6,0,3,6,5,0,0,0,5,0,0,50,5,3,0
"2017-02-13 00:00:00",9,1,29,4,1,3,8,1,3,2,14,2,3,10,2,2,13,18,0,0,1,0,0,3,1,1,0,2,3,1,3,9,4,0,1,2,12,0,3,48,14,1,0
"2017-02-14 00:00:00",10,3,89,0,1,8,10,6,8,1,17,2,3,4,0,3,10,6,0,0,0,0,1,3,1,2,0,4,4,2,9,5,3,0,4,2,9,0,1,42,14,1,0
"2017-02-15 00:00:00",13,1,27,0,0,6,7,1,3,1,16,3,0,8,2,1,14,16,0,0,0,0,0,4,0,0,0,3,5,2,0,9,5,0,0,0,5,0,4,43,10,2,0
"2017-02-16 00:00:00",8,0,36,0,1,3,10,2,2,5,14,4,1,4,4,1,13,24,0,0,0,0,1,0,1,0,0,1,3,1,1,9,3,0,0,0,11,0,3,50,14,0,0
"2017-02-17 00:00:00",12,1,23,2,2,7,9,1,1,2,28,1,6,15,5,0,15,15,1,0,4,0,2,1,0,0,0,3,3,1,1,7,1,0,1,0,7,0,24,45,7,0,0
"2017-02-18 00:00:00",8,0,13,4,1,5,3,0,2,0,11,0,0,7,1,1,10,9,0,0,0,0,0,4,0,0,0,1,2,0,0,8,3,0,0,0,5,0,71,37,13,0,0
"2017-02-19 00:00:00",2,4,20,6,2,6,3,1,0,1,8,5,4,2,5,3,10,27,0,0,2,0,0,3,0,0,0,5,4,0,19,4,1,0,3,0,13,0,17,47,7,3,0
"2017-02-20 00:00:00",5,0,36,1,1,6,5,2,2,1,16,1,3,5,4,3,12,30,1,0,0,0,3,1,0,0,0,5,12,0,10,16,6,0,0,1,5,0,6,58,10,0,0
"2017-02-21 00:00:00",4,3,26,1,2,10,3,3,2,0,15,3,4,9,0,1,9,17,1,0,0,0,0,1,1,0,0,4,5,2,0,6,3,0,1,0,8,0,10,53,6,3,0
"2017-02-22 00:00:00",3,1,28,2,1,4,4,0,4,1,13,2,3,9,7,3,12,17,0,0,0,0,0,1,0,0,0,5,4,3,0,5,1,0,2,1,4,0,2,38,9,0,0
"2017-02-23 00:00:00",9,6,27,3,2,4,4,3,4,3,15,6,6,16,7,2,14,22,0,0,0,0,1,4,0,1,0,2,4,5,0,13,3,0,1,0,6,0,3,33,8,1,0
"2017-02-24 00:00:00",7,0,34,1,0,2,13,2,3,0,13,2,1,9,1,0,17,24,1,0,0,0,1,4,0,2,0,0,2,0,1,17,6,0,0,2,7,0,4,54,10,0,0
"2017-02-25 00:00:00",10,0,25,5,1,2,6,1,7,2,21,5,4,9,6,3,11,12,1,0,0,0,0,3,0,0,0,1,6,2,1,17,3,0,1,1,5,0,3,27,5,2,0
"2017-02-26 00:00:00",6,2,34,1,1,8,8,2,9,1,20,4,5,9,5,4,10,15,0,0,0,0,1,4,0,0,0,1,2,0,0,8,3,0,1,1,4,0,2,55,9,0,0
"2017-02-27 00:00:00",14,0,22,2,0,4,7,0,2,3,22,5,2,5,5,2,16,28,2,0,1,0,2,1,1,0,0,3,7,1,1,10,5,0,0,0,6,0,5,46,7,3,0
"2017-02-28 00:00:00",8,1,38,4,1,5,17,2,1,3,33,1,3,10,5,4,18,11,0,0,0,0,0,5,1,2,0,1,2,1,0,11,3,0,1,1,13,0,2,46,10,0,0
"2017-03-01 00:00:00",8,1,29,2,1,6,12,2,3,1,43,5,7,7,5,5,18,17,1,0,0,0,0,4,1,3,0,2,8,0,0,12,4,0,1,1,9,0,2,45,11,0,0
"2017-03-02 00:00:00",6,0,28,0,0,9,14,0,1,1,23,3,2,6,3,1,15,24,1,0,0,0,1,2,0,1,0,1,6,3,2,12,4,0,1,0,9,0,4,46,7,1,0
"2017-03-03 00:00:00",6,0,22,1,1,2,19,3,1,1,18,4,2,6,2,4,18,19,1,0,2,0,0,3,0,0,0,2,7,1,0,9,5,0,2,2,5,0,1,42,8,0,0
"2017-03-04 00:00:00",2,0,25,1,0,4,5,0,1,0,12,3,1,2,2,1,10,12,0,0,0,0,0,1,0,0,0,2,6,2,0,12,3,0,0,0,5,0,2,41,4,0,0
"2017-03-05 00:00:00",2,0,17,3,0,4,16,2,2,1,15,1,1,5,0,2,16,22,0,0,2,0,0,0,0,0,0,5,1,1,0,7,0,0,1,0,4,0,0,66,7,1,0
"2017-03-06 00:00:00",12,0,39,1,1,10,63,3,2,3,36,2,7,7,4,1,21,34,2,0,1,0,1,4,0,0,0,4,6,1,0,9,5,0,1,2,8,0,2,55,8,0,0
"2017-03-07 00:00:00",10,1,44,3,1,7,20,3,7,2,23,3,6,8,2,4,19,21,0,0,1,0,0,0,0,0,0,2,4,0,2,12,4,0,0,1,8,0,4,63,17,0,0
"2017-03-08 00:00:00",8,0,36,1,2,5,19,5,3,2,12,4,3,9,3,2,10,30,0,0,1,0,1,2,0,0,0,2,9,1,0,7,4,0,0,1,9,0,2,46,12,0,0
"2017-03-09 00:00:00",13,6,38,2,2,10,21,2,12,5,27,5,9,28,11,4,14,25,1,0,0,0,1,5,4,9,0,4,9,7,7,11,5,0,5,2,5,0,4,46,14,2,0
"2017-03-10 00:00:00",6,0,35,3,0,4,12,0,2,1,22,0,4,31,5,3,11,26,1,0,1,0,0,0,0,1,0,1,5,3,1,7,5,0,0,1,9,0,3,49,14,0,0
"2017-03-11 00:00:00",8,0,19,2,0,9,24,3,1,1,18,4,2,12,4,2,9,17,1,0,0,0,0,3,1,0,0,3,1,0,2,10,1,0,0,1,11,0,3,60,16,0,0
"2017-03-12 00:00:00",9,1,26,3,1,4,18,2,2,1,18,1,2,9,3,4,10,23,0,0,1,0,0,2,1,2,0,10,3,2,3,8,2,0,0,0,5,0,2,45,19,1,0
"2017-03-13 00:00:00",10,1,32,2,1,8,14,3,4,2,24,2,3,6,6,5,13,37,0,0,1,0,0,2,0,0,0,3,10,3,0,11,4,0,2,1,14,0,3,54,15,3,0
"2017-03-14 00:00:00",15,4,46,2,2,6,17,3,2,3,28,2,3,11,7,3,16,53,0,0,1,0,0,3,1,1,0,6,8,7,1,7,4,0,0,2,13,0,2,53,16,0,0
"2017-03-15 00:00:00",8,1,36,2,2,1,10,1,7,3,39,4,2,2,3,2,15,72,1,0,7,0,2,3,4,1,0,3,8,2,0,14,3,0,2,1,9,0,3,85,17,0,0
"2017-03-16 00:00:00",13,3,29,0,0,5,12,2,3,3,28,4,2,11,3,1,13,42,1,0,1,0,0,2,1,2,0,6,8,6,3,13,8,0,1,3,11,0,5,95,15,1,0
"2017-03-17 00:00:00",10,1,34,4,2,4,6,3,4,1,22,3,9,5,4,3,9,45,0,0,0,0,2,3,2,2,0,5,7,4,1,11,5,0,1,3,6,0,2,78,2,0,0
"2017-03-18 00:00:00",13,6,24,2,2,8,11,4,3,5,14,3,4,18,4,3,12,106,3,0,5,0,1,4,3,1,0,8,6,6,6,14,5,0,3,3,5,0,8,42,11,2,0
"2017-03-19 00:00:00",16,2,25,2,2,5,6,3,3,5,22,1,4,8,4,2,10,171,1,0,0,0,1,3,0,1,0,10,12,3,2,7,3,0,0,3,10,0,7,58,16,0,0
"2017-03-20 00:00:00",9,3,53,9,2,4,13,4,8,4,23,4,4,6,3,1,14,139,0,0,1,0,1,2,0,1,0,2,3,3,3,17,2,0,0,0,24,0,4,65,22,3,0
"2017-03-21 00:00:00",15,1,36,3,1,9,5,3,2,0,24,2,2,6,2,4,5,125,1,0,2,0,1,1,1,1,0,3,5,1,1,14,5,0,1,0,18,0,1,76,16,1,0
"2017-03-22 00:00:00",8,7,46,3,3,7,15,3,2,1,19,6,5,16,3,2,12,132,7,0,1,0,1,3,1,1,0,6,9,3,3,13,4,0,2,2,16,0,3,66,10,1,0
"2017-03-23 00:00:00",6,0,29,2,0,6,6,2,5,1,20,6,2,12,3,5,14,103,2,0,3,0,1,2,2,0,0,5,2,5,0,7,7,0,1,3,20,0,5,74,10,2,0
"2017-03-24 00:00:00",10,4,30,5,1,5,25,2,7,0,30,3,2,14,4,5,22,85,2,0,1,0,0,1,1,0,0,4,4,7,2,11,9,0,2,2,27,0,4,57,20,2,0
"2017-03-25 00:00:00",10,1,22,3,4,8,14,1,7,3,16,6,6,17,6,3,8,103,0,0,0,0,0,5,5,2,0,1,3,2,1,14,0,0,6,3,10,0,2,52,9,0,0
"2017-03-26 00:00:00",10,1,41,4,2,6,6,4,8,0,26,3,4,238,10,6,19,87,0,0,2,0,2,1,2,1,0,3,9,3,0,6,2,0,0,1,21,0,4,55,13,0,0
"2017-03-27 00:00:00",8,0,40,2,1,8,13,3,3,3,17,2,3,66,13,3,27,108,1,0,1,0,0,3,0,0,0,9,2,2,1,8,4,0,0,0,12,0,2,68,9,0,0
"2017-03-28 00:00:00",8,1,32,1,2,7,6,3,3,2,90,1,1,25,7,3,20,75,0,0,3,0,0,2,0,0,0,7,2,3,0,11,2,0,0,1,13,0,3,74,6,0,0
"2017-03-29 00:00:00",4,0,24,0,0,10,4,1,4,3,24,4,2,8,6,0,17,185,0,0,3,0,2,3,0,1,0,1,6,2,0,9,3,0,0,1,13,0,4,67,6,1,0
"2017-03-30 00:00:00",6,0,31,2,0,10,9,4,4,3,18,0,4,10,4,4,19,137,2,0,0,0,0,4,0,0,0,1,9,3,2,9,6,0,0,1,11,0,3,77,12,1,0
"2017-03-31 00:00:00",12,2,36,3,1,5,8,4,4,1,15,3,1,11,5,5,13,18618,4,0,1,0,0,3,2,5,0,3,8,2,0,46,4,0,5,2,12,0,3,68,12,1,0
"2017-04-01 00:00:00",8,3,26,4,3,4,5,3,8,4,11,0,2,8,4,3,16,4191,0,0,2,0,0,3,4,1,0,6,6,3,2,14,5,0,2,4,9,0,8,223,7,0,0
"2017-04-02 00:00:00",9,1,32,1,2,3,11,0,1,1,9,2,3,7,2,2,9,1957,5,0,2,0,0,2,0,2,0,2,4,0,0,15,3,0,1,5,3,0,3,121,8,0,0
"2017-04-03 00:00:00",6,2,40,2,1,12,13,1,1,1,17,4,5,8,6,2,18,2128,3,0,3,0,1,4,0,0,0,2,4,3,1,20,2,0,1,0,4,0,3,133,18,2,0
"2017-04-04 00:00:00",19,2,38,3,3,19,12,4,4,6,19,4,8,10,7,6,12,1346,0,0,1,0,1,3,1,1,0,4,10,3,1,20,2,0,0,2,9,0,4,94,14,2,0
"2017-04-05 00:00:00",6,1,41,3,1,10,8,0,0,2,19,4,2,18,4,3,17,1016,2,0,1,0,3,1,2,0,0,5,5,3,1,15,5,0,2,0,8,0,2,70,10,0,0
"2017-04-06 00:00:00",7,3,32,2,0,5,12,2,2,4,22,1,3,18,4,3,9,693,1,0,2,0,0,2,3,0,0,6,8,1,1,20,4,0,2,2,3,0,1,74,19,0,0
"2017-04-07 00:00:00",18,0,26,0,0,4,9,0,5,1,25,0,1,6,1,1,10,547,3,0,0,0,1,3,0,0,0,1,7,1,0,17,0,0,1,1,3,0,3,72,15,0,0
"2017-04-08 00:00:00",18,0,28,3,2,13,6,3,0,2,13,2,3,1,2,2,15,308,0,0,2,0,1,1,1,1,0,3,7,2,0,14,4,0,0,0,3,0,2,59,10,0,0
"2017-04-09 00:00:00",12,0,36,2,4,10,6,3,3,1,30,1,3,7,3,1,7,317,3,0,2,0,2,0,2,0,0,2,5,3,0,19,2,0,0,0,4,0,0,51,21,0,0
"2017-04-10 00:00:00",8,0,40,0,2,5,9,1,3,3,16,4,9,10,5,4,12,327,1,0,1,0,1,1,0,1,0,2,6,1,3,11,5,0,1,2,9,0,2,101,14,2,0
"2017-04-11 00:00:00",9,1,22,1,1,7,10,1,5,1,13,4,2,10,3,5,15,230,0,0,3,0,1,2,2,2,0,2,17,2,1,18,3,0,0,1,7,0,3,56,49,1,0
"2017-04-12 00:00:00",11,1,32,3,2,11,5,1,4,1,17,1,4,6,2,2,21,267,0,0,1,0,0,6,2,1,0,5,7,2,1,12,5,0,1,1,7,0,1,46,63,1,0
"2017-04-13 00:00:00",3,1,28,3,5,4,10,2,5,0,17,3,4,5,4,6,12,209,2,0,1,0,1,6,2,0,0,1,3,2,0,14,5,0,1,0,10,0,1,41,18,0,0
"2017-04-14 00:00:00",9,1,19,0,0,5,10,2,1,1,10,4,1,10,3,1,12,175,2,0,1,0,0,4,1,2,0,4,6,2,1,13,2,0,1,0,3,0,2,50,11,1,0
"2017-04-15 00:00:00",6,2,35,2,1,5,8,1,9,1,19,6,3,17,5,3,10,106,0,0,11,0,1,2,1,1,0,9,5,2,2,6,4,0,1,2,4,0,2,36,17,3,0
"2017-04-16 00:00:00",5,4,32,1,1,7,7,1,3,3,11,2,2,12,3,1,9,141,0,0,11,0,0,4,1,0,0,5,3,4,1,11,3,0,1,2,2,0,1,50,15,1,0
"2017-04-17 00:00:00",12,0,34,1,2,7,7,0,6,3,13,2,4,9,2,1,15,160,0,0,4,0,1,2,6,2,0,3,7,2,0,10,5,0,0,0,2,0,2,73,410,1,0
"2017-04-18 00:00:00",8,1,34,1,0,10,9,0,5,1,29,4,3,12,8,5,16,193,4,0,12,0,1,1,3,1,0,3,14,1,5,13,9,0,0,1,6,0,4,58,260,2,0
"2017-04-19 00:00:00",9,1,47,2,2,7,14,3,10,0,21,4,4,8,5,3,11,207,0,0,12,0,4,2,3,0,0,8,3,3,3,13,4,0,3,0,5,0,1,51,81,0,0
"2017-04-20 00:00:00",15,4,38,1,4,5,10,2,18,0,9,7,2,9,6,5,15,146,2,0,6,0,0,1,0,0,0,3,10,2,1,12,2,0,2,5,7,0,2,45,51,3,0
"2017-04-21 00:00:00",14,3,33,2,0,4,8,5,13,5,26,0,4,5,4,4,17,157,0,0,6,0,0,1,1,0,0,1,6,1,1,8,2,0,0,2,10,0,3,57,63,1,0
"2017-04-22 00:00:00",19,1,83,11,7,14,36,4,22,4,107,7,11,23,16,9,26,230,1,0,6,0,1,13,2,3,0,16,10,7,16,19,11,0,13,19,12,0,13,45,20543,2,0
"2017-04-23 00:00:00",13,3,53,16,4,15,23,2,17,3,86,3,3,30,15,9,22,114,0,0,6,0,0,9,2,3,0,6,13,7,9,12,9,0,6,5,12,0,10,57,15297,2,0
"2017-04-24 00:00:00",15,1,58,8,3,9,27,7,9,4,58,6,9,27,15,7,16,174,2,0,2,0,3,6,2,0,0,6,9,5,4,17,12,0,1,1,5,0,11,49,13245,1,0
"2017-04-25 00:00:00",7,2,51,10,1,10,12,4,9,2,52,2,4,10,7,5,24,126,0,0,2,0,2,10,0,0,0,7,8,5,5,20,5,0,7,1,8,0,10,84,7761,0,0
"2017-04-26 00:00:00",13,2,37,11,4,7,15,3,5,3,41,6,15,9,1,3,21,99,1,0,3,0,0,4,1,0,0,1,7,6,5,14,4,0,4,0,11,0,7,91,5804,0,0
"2017-04-27 00:00:00",9,2,41,6,5,9,10,5,9,5,41,7,8,14,5,5,17,108,0,0,3,0,0,2,0,0,0,7,10,0,4,17,6,0,1,3,5,0,3,49,4223,0,0
"2017-04-28 00:00:00",19,2,44,5,1,80,14,4,10,2,54,1,15,9,4,4,8,89,1,0,2,0,1,0,1,0,0,2,6,3,2,15,3,0,1,1,8,0,4,40,894,0,0
"2017-04-29 00:00:00",6,2,40,5,3,40,11,4,5,5,44,6,3,16,8,4,10,66,0,0,1,0,1,2,1,1,0,3,6,2,2,6,10,0,0,1,5,0,5,49,639,0,0
"2017-04-30 00:00:00",14,1,36,1,4,67,15,3,8,4,43,7,8,16,14,4,16,70,1,0,4,0,0,2,0,2,0,0,3,1,0,12,1,0,2,4,3,0,5,38,675,0,0
"2017-05-01 00:00:00",11,1,48,6,7,37,18,10,12,12,101,8,8,17,12,6,18,127,1,0,1,0,1,1,0,1,0,3,43,3,1,13,2,0,0,1,3,0,5,36,618,1,0
"2017-05-02 00:00:00",15,4,91,8,5,36,21,4,10,5,269,6,9,16,8,7,26,137,1,0,2,0,3,4,2,0,0,4,11,13,2,12,10,0,2,6,8,0,4,51,612,0,0
"2017-05-03 00:00:00",23,4,62,7,9,25,20,5,11,5,266,4,7,10,6,6,16,130,0,0,1,0,0,4,1,0,0,8,6,6,1,13,4,0,1,1,6,0,3,116,555,0,0
"2017-05-04 00:00:00",13,2,53,2,3,18,16,6,10,4,168,4,9,10,8,4,19,91,0,0,2,0,0,5,1,1,0,2,3,5,0,29,6,0,2,1,6,0,4,74,634,0,0
"2017-05-05 00:00:00",25,2,59,0,1,5,12,1,8,3,102,4,5,7,3,1,20,80,0,0,1,0,1,4,2,0,0,3,9,2,3,14,9,0,0,0,4,0,6,54,1538,1,0
"2017-05-06 00:00:00",8,2,26,0,0,7,9,1,3,0,73,1,1,10,6,0,15,50,0,0,1,0,3,4,0,0,0,1,2,1,1,7,3,0,0,2,2,0,1,32,528,2,0
"2017-05-07 00:00:00",5,2,25,3,1,17,10,4,8,4,50,7,3,5,3,7,17,41,0,0,1,0,0,5,3,0,0,2,4,6,3,13,8,0,1,1,6,0,2,68,404,4,0
"2017-05-08 00:00:00",9,2,56,3,4,14,9,5,3,1,53,4,1,9,4,3,15,87,1,0,1,0,1,1,1,0,0,3,7,2,3,10,5,0,2,3,6,0,3,63,353,0,0
"2017-05-09 00:00:00",31,2,96,4,4,6,12,4,8,2,640,5,7,11,10,7,13,75,0,0,5,0,1,2,0,1,0,4,7,20,3,10,5,0,3,3,4,0,5,67,1528,1,0
"2017-05-10 00:00:00",23,3,57,3,3,10,17,4,6,4,169,3,8,23,7,3,12,77,1,0,3,0,2,3,1,1,0,2,11,11,2,19,6,0,0,1,5,0,1,74,524,2,0
"2017-05-11 00:00:00",8,1,56,1,2,7,9,2,5,3,45,2,6,23,6,0,10,59,1,0,1,0,1,6,2,0,0,7,7,4,0,13,2,0,1,3,11,0,3,78,263,1,0
"2017-05-12 00:00:00",11,0,31,1,1,7,14,3,9,2,34,5,3,7,2,5,8,67,2,0,1,0,1,7,1,1,0,2,4,1,2,15,2,0,4,0,11,0,3,70,273,0,0
"2017-05-13 00:00:00",10,1,27,2,0,2,5,1,2,1,36,3,1,3,4,3,8,39,1,0,1,0,0,3,2,0,0,3,5,1,4,13,3,0,1,1,16,0,1,56,212,0,0
"2017-05-14 00:00:00",10,1,38,2,0,5,5,3,3,0,28,3,5,14,1,1,7,45,1,0,2,0,0,3,0,0,0,5,5,2,0,11,7,0,1,3,23,0,2,43,255,0,0
"2017-05-15 00:00:00",10,2,59,2,1,12,9,3,2,1,33,3,5,25,5,2,11,87,0,0,3,0,0,2,3,0,0,2,8,1,3,13,6,0,2,1,4,0,2,63,301,0,0
"2017-05-16 00:00:00",9,0,43,3,1,9,8,0,5,1,27,1,2,23,2,2,10,53,1,0,2,0,0,1,1,1,0,4,5,1,3,17,7,0,3,0,11,0,6,51,278,0,0
"2017-05-17 00:00:00",18,1,45,2,2,13,5,0,7,2,57,4,4,11,2,2,21,64,1,0,2,0,0,4,1,0,0,3,5,2,2,23,1,0,3,0,5,0,3,52,350,1,0
"2017-05-18 00:00:00",8,3,43,1,0,9,7,3,10,2,34,1,4,8,0,0,15,51,0,0,3,0,1,3,4,1,0,4,8,2,2,20,2,0,3,3,13,0,2,47,369,2,0
"2017-05-19 00:00:00",13,1,44,8,3,10,10,1,10,3,29,3,6,14,6,1,11,54,1,0,3,0,2,2,5,0,0,1,23,4,0,18,6,0,3,3,3,0,1,49,305,1,0
"2017-05-20 00:00:00",8,2,43,2,2,4,10,3,7,2,13,1,4,4,4,0,9,46,0,0,4,0,1,5,2,0,0,3,3,3,2,15,7,0,0,1,5,0,2,47,324,2,0
"2017-05-21 00:00:00",38,1,44,2,2,3,12,1,4,3,36,0,3,8,3,1,10,47,1,0,3,0,0,4,1,0,0,5,8,6,1,16,3,0,1,3,12,0,5,48,260,3,0
"2017-05-22 00:00:00",14,3,42,3,1,4,7,2,3,2,36,2,8,10,7,7,12,69,1,0,5,0,1,1,0,1,0,13,10,2,0,31,8,0,3,3,9,0,1,66,480,1,0
"2017-05-23 00:00:00",14,2,40,5,2,8,14,5,5,7,48,3,7,5,4,2,14,62,0,0,2,0,1,4,0,1,0,6,11,5,3,29,11,0,5,1,12,0,5,52,758,1,0
"2017-05-24 00:00:00",7,3,79,5,2,9,7,3,6,1,37,1,4,11,6,2,8,59,1,0,1,0,0,3,2,2,0,3,11,4,2,13,5,0,5,1,6,0,1,38,336,1,0
"2017-05-25 00:00:00",9,1,53,2,3,9,14,1,6,3,29,2,9,4,9,2,14,72,1,0,5,0,1,3,0,0,0,3,2,1,1,17,2,0,1,2,6,0,0,48,192,2,0
"2017-05-26 00:00:00",12,2,41,2,1,2,9,4,7,2,28,3,2,5,4,3,11,55,2,0,1,0,0,4,1,0,0,8,3,3,0,15,5,0,1,3,6,0,5,48,273,1,0
"2017-05-27 00:00:00",10,0,30,2,1,12,3,3,1,1,20,0,2,6,3,1,13,34,0,0,1,0,1,1,2,1,0,2,2,2,2,10,2,0,5,2,7,0,1,32,214,0,0
"2017-05-28 00:00:00",13,1,53,2,3,10,7,1,5,2,23,3,9,16,6,4,15,39,2,0,5,0,0,2,1,1,0,6,2,2,2,10,1,0,1,1,4,0,3,33,309,0,0
"2017-05-29 00:00:00",13,1,35,3,0,8,10,0,5,1,31,0,3,15,0,4,5,41,1,0,12,0,0,2,0,0,0,4,4,1,2,14,2,0,0,1,8,0,1,44,211,0,0
"2017-05-30 00:00:00",14,2,58,2,0,7,9,0,4,0,27,3,3,6,1,1,15,97,2,0,1,0,2,4,0,1,0,3,7,2,0,20,4,0,0,4,5,0,0,51,109,0,0
"2017-05-31 00:00:00",12,1,35,3,1,4,8,2,3,1,16,0,3,3,0,1,6,71,0,0,0,0,1,7,1,1,0,5,6,0,3,15,2,0,2,1,5,0,1,39,119,1,0
"2017-06-01 00:00:00",12,2,38,1,0,9,11,3,7,3,18,3,10,5,4,3,13,61,1,0,0,0,0,2,2,2,0,2,8,4,2,12,6,0,0,7,8,0,4,52,80,1,0
"2017-06-02 00:00:00",9,1,31,0,1,14,9,1,3,5,18,2,11,6,7,3,22,88,1,0,1,0,0,6,1,1,0,2,3,1,0,16,5,0,2,2,4,0,3,39,81,1,0
"2017-06-03 00:00:00",10,1,29,3,1,26,12,2,1,0,10,1,5,5,1,2,11,49,0,0,7,0,1,5,0,0,0,1,6,0,3,11,2,0,1,0,2,0,7,37,64,5,0
"2017-06-04 00:00:00",11,0,36,3,1,14,12,3,4,0,21,7,6,15,2,2,11,64,0,0,11,0,1,5,1,0,0,2,5,2,1,15,1,0,1,1,5,0,3,48,60,1,0
"2017-06-05 00:00:00",8,1,28,1,3,9,6,0,4,1,26,2,7,1,1,1,9,89,0,0,7,0,1,5,1,0,0,8,7,1,0,14,4,0,2,1,9,0,1,40,62,2,0
"2017-06-06 00:00:00",2,2,38,0,4,5,3,1,4,4,23,2,3,5,3,1,11,89,2,0,4,0,3,4,2,2,0,3,9,2,1,17,7,0,0,0,4,0,3,70,58,2,0
"2017-06-07 00:00:00",12,1,42,2,5,10,9,2,4,5,20,1,9,3,1,2,10,57,0,0,1,0,2,4,2,4,0,2,5,4,3,20,3,0,0,1,12,0,2,59,67,0,0
"2017-06-08 00:00:00",8,2,37,5,4,6,7,5,6,5,15,5,12,6,6,6,13,68,0,0,4,0,0,6,0,0,0,5,6,0,5,22,10,0,5,3,12,0,4,52,58,2,0
"2017-06-09 00:00:00",13,5,33,2,2,8,7,5,2,3,15,5,72,10,11,6,10,95,3,0,5,0,1,5,1,1,0,4,8,4,5,27,3,0,3,2,6,0,4,45,65,2,0
